table: date - clicks & impressions,clicks,impressions,ctr,position,errors
35.0,0,0,0,0,
14.0,0,0,0,0,
15.5,0,0,0,0,
22.875,0,0,0,0,
15.0,0,0,0,0,
32.4,0,0,0,0,
44.6,0,0,0,0,
48.75,0,0,0,0,
2.0,0,0,0,0,
9.5,0,0,0,0,
28.08333333333333,0,0,0,0,
29.55555555555556,0,0,0,0,
19.285714285714285,0,0,0,0,
2.0,0,0,0,0,
1.0,0,0,0,0,
26.62585034013605,0,0,0,0,
3.8333333333333335,0,0,0,0,
39.333333333333336,0,0,0,0,
51.5,0,0,0,0,
31.83333333333333,0,0,0,0,
37.66666666666666,0,0,0,0,
15.75,0,0,0,0,
5.5,0,0,0,0,
55.75,0,0,0,0,
34.77777777777778,0,0,0,0,
39.55555555555556,0,0,0,0,
38.22222222222222,0,0,0,0,
2.0,0,0,0,0,
57.833333333333336,0,0,0,0,
20.258064516129032,0,0,0,0,
3.5,0,0,0,0,
4.0,0,0,0,0,
4.0,0,0,0,0,
74.0,0,0,0,0,
91.0,0,0,0,0,
81.5,0,0,0,0,
32.33333333333333,0,0,0,0,
12.0,0,0,0,0,
84.66666666666667,0,0,0,0,
58.0,0,0,0,0,
62.0,0,0,0,0,
23.5,0,0,0,0,
9.5,0,0,0,0,
35.0,0,0,0,0,
32.8,0,0,0,0,
3.0,0,0,0,0,
93.0,0,0,0,0,
8.0,0,0,0,0,
100.0,0,0,0,0,
69.5,0,0,0,0,
55.0,0,0,0,0,
59.75,0,0,0,0,
36.5,0,0,0,0,
89.93333333333334,0,0,0,0,
52.888888888888886,0,0,0,0,
48.0,0,0,0,0,
43.25,0,0,0,0,
77.5,0,0,0,0,
52.0,0,0,0,0,
86.14285714285714,0,0,0,0,
31.0,0,0,0,0,
62.63157894736842,0,0,0,0,
41.23529411764706,0,0,0,0,
74.5,0,0,0,0,
43.0,0,0,0,0,
89.0,0,0,0,0,
44.0,0,0,0,0,
56.06666666666667,0,0,0,0,
43.94444444444444,0,0,0,0,
49.0,0,0,0,0,
1.0,0,0,0,0,
50.25,0,0,0,0,
61.8,0,0,0,0,
35.333333333333336,0,0,0,0,
81.0,0,0,0,0,
79.0,0,0,0,0,
68.275,0,0,0,0,
36.93103448275862,0,0,0,0,
31.5,0,0,0,0,
60.11111111111112,0,0,0,0,
2.0,0,0,0,0,
76.41666666666667,0,0,0,0,
72.0,0,0,0,0,
64.55555555555556,0,0,0,0,
81.0,0,0,0,0,
52.0,0,0,0,0,
4.5,0,0,0,0,
9.0,0,0,0,0,
6.0,0,0,0,0,
81.0,0,0,0,0,
6.5,0,0,0,0,
68.5,0,0,0,0,
31.0625,0,0,0,0,
42.0,0,0,0,0,
40.81818181818182,0,0,0,0,
79.4,0,0,0,0,
33.63636363636363,0,0,0,0,
15.0,0,0,0,0,
100.0,0,0,0,0,
32.592592592592595,0,0,0,0,
34.19607843137255,0,0,0,0,
71.23076923076923,0,0,0,0,
1.0,0,0,0,0,
40.851851851851855,0,0,0,0,
80.0,0,0,0,0,
59.0,0,0,0,0,
94.0,0,0,0,0,
51.31372549019608,0,0,0,0,
65.0,0,0,0,0,
3.0,0,0,0,0,
79.5,0,0,0,0,
5.0,0,0,0,0,
93.60714285714286,0,0,0,0,
58.0,0,0,0,0,
26.58333333333333,0,0,0,0,
53.9375,0,0,0,0,
74.5,0,0,0,0,
72.0,0,0,0,0,
71.29850746268657,0,0,0,0,
62.5,0,0,0,0,
92.0,0,0,0,0,
58.5,0,0,0,0,
69.94285714285714,0,0,0,0,
42.333333333333336,0,0,0,0,
8.333333333333332,0,0,0,0,
100.0,0,0,0,0,
89.03225806451613,0,0,0,0,
82.12903225806451,0,0,0,0,
98.5,0,0,0,0,
98.0,0,0,0,0,
11.058823529411764,0,0,0,0,
85.0,0,0,0,0,
76.86206896551724,0,0,0,0,
81.25,0,0,0,0,
74.96296296296296,0,0,0,0,
49.333333333333336,0,0,0,0,
99.0,0,0,0,0,
91.0,0,0,0,0,
48.0,0,0,0,0,
22.0,0,0,0,0,
19.0,0,0,0,0,
13.0,0,0,0,0,
53.0,0,0,0,0,
91.0,0,0,0,0,
53.0,0,0,0,0,
81.2,0,0,0,0,
65.0,0,0,0,0,
90.0,0,0,0,0,
87.5,0,0,0,0,
92.0,0,0,0,0,
65.33333333333333,0,0,0,0,
51.59090909090909,0,0,0,0,
80.06666666666666,0,0,0,0,
44.625,0,0,0,0,
1.0,0,0,0,0,
87.0,0,0,0,0,
85.66666666666667,0,0,0,0,
85.0,0,0,0,0,
91.75,0,0,0,0,
70.8,0,0,0,0,
36.65714285714286,0,0,0,0,
45.31707317073171,0,0,0,0,
93.8,0,0,0,0,
82.0,0,0,0,0,
28.105263157894736,0,0,0,0,
46.5,0,0,0,0,
37.25,0,0,0,0,
82.0,0,0,0,0,
11.5,0,0,0,0,
3.0,0,0,0,0,
27.0,0,0,0,0,
20.0,0,0,0,0,
38.0,0,0,0,0,
23.0,0,0,0,0,
36.0,0,0,0,0,
45.0,0,0,0,0,
37.0,0,0,0,0,
5.5,0,0,0,0,
19.166666666666668,0,0,0,0,
53.0,0,0,0,0,
42.0,0,0,0,0,
50.53846153846154,0,0,0,0,
61.8,0,0,0,0,
48.66666666666666,0,0,0,0,
35.0,0,0,0,0,
28.5,0,0,0,0,
50.66666666666666,0,0,0,0,
10.0,0,0,0,0,
32.625,0,0,0,0,
18.363636363636363,0,0,0,0,
4.0,0,0,0,0,
88.0,0,0,0,0,
46.0,0,0,0,0,
99.0,0,0,0,0,
68.0,0,0,0,0,
52.0,0,0,0,0,
76.1,0,0,0,0,
39.0,0,0,0,0,
1.0,0,0,0,0,
89.0,0,0,0,0,
58.0,0,0,0,0,
60.4,0,0,0,0,
2.0,0,0,0,0,
95.0,0,0,0,0,
66.0,0,0,0,0,
57.0,0,0,0,0,
77.5,0,0,0,0,
39.66666666666666,0,0,0,0,
37.0,0,0,0,0,
16.0,0,0,0,0,
8.0,0,0,0,0,
29.0,0,0,0,0,
21.166666666666668,0,0,0,0,
8.0,0,0,0,0,
11.0,0,0,0,0,
21.33333333333333,0,0,0,0,
10.25,0,0,0,0,
5.5,0,0,0,0,
6.0,0,0,0,0,
10.583333333333334,0,0,0,0,
32.1,0,0,0,0,
4.0,0,0,0,0,
15.666666666666666,0,0,0,0,
38.0,0,0,0,0,
33.0,0,0,0,0,
78.5,0,0,0,0,
16.0,0,0,0,0,
1.0,0,0,0,0,
8.0,0,0,0,0,
3.5,0,0,0,0,
11.0,0,0,0,0,
7.0,0,0,0,0,
8.5,0,0,0,0,
30.0,0,0,0,0,
10.0,0,0,0,0,
11.0,0,0,0,0,
5.0,0,0,0,0,
47.0,0,0,0,0,
54.0,0,0,0,0,
36.0,0,0,0,0,
41.66666666666666,0,0,0,0,
52.5,0,0,0,0,
10.0,0,0,0,0,
70.6,0,0,0,0,
95.4,0,0,0,0,
81.3529411764706,0,0,0,0,
8.90909090909091,0,0,0,0,
30.0,0,0,0,0,
60.333333333333336,0,0,0,0,
43.333333333333336,0,0,0,0,
2.0,0,0,0,0,
1.0,0,0,0,0,
21.0,0,0,0,0,
3.0,0,0,0,0,
7.0,0,0,0,0,
9.0,0,0,0,0,
7.0,0,0,0,0,
6.0,0,0,0,0,
2.5,0,0,0,0,
8.625,0,0,0,0,
9.0,0,0,0,0,
12.5,0,0,0,0,
7.0,0,0,0,0,
17.11111111111111,0,0,0,0,
8.0,0,0,0,0,
52.0,0,0,0,0,
47.5,0,0,0,0,
26.0,0,0,0,0,
5.0,0,0,0,0,
18.0,0,0,0,0,
46.0,0,0,0,0,
46.0,0,0,0,0,
44.0,0,0,0,0,
24.517241379310345,0,0,0,0,
89.0,0,0,0,0,
2.0,0,0,0,0,
6.0,0,0,0,0,
1.0,0,0,0,0,
34.2,0,0,0,0,
79.0,0,0,0,0,
3.0,0,0,0,0,
11.0,0,0,0,0,
2.0,0,0,0,0,
29.25,0,0,0,0,
17.0,0,0,0,0,
21.0,0,0,0,0,
10.0,0,0,0,0,
20.0,0,0,0,0,
6.0,0,0,0,0,
6.0,0,0,0,0,
84.0,0,0,0,0,
28.0,0,0,0,0,
30.571428571428573,0,0,0,0,
71.0,0,0,0,0,
1.0,0,0,0,0,
6.0,0,0,0,0,
25.0,0,0,0,0,
64.0,0,0,0,0,
25.5,0,0,0,0,
12.333333333333334,0,0,0,0,
5.0,0,0,0,0,
67.0,0,0,0,0,
50.0,0,0,0,0,
49.0,0,0,0,0,
2.0,0,0,0,0,
6.0,0,0,0,0,
6.333333333333333,0,0,0,0,
4.0,0,0,0,0,
19.0,0,0,0,0,
17.0,0,0,0,0,
13.176470588235292,0,0,0,0,
24.2,0,0,0,0,
6.0,0,0,0,0,
5.0,0,0,0,0,
2.0,0,0,0,0,
7.571428571428571,0,0,0,0,
4.0,0,0,0,0,
9.0,0,0,0,0,
21.0,0,0,0,0,
27.0,0,0,0,0,
92.0,0,0,0,0,
64.5,0,0,0,0,
100.0,0,0,0,0,
65.0,0,0,0,0,
33.5,0,0,0,0,
9.0,0,0,0,0,
64.0,0,0,0,0,
13.333333333333334,0,0,0,0,
80.0,0,0,0,0,
77.0,0,0,0,0,
17.5,0,0,0,0,
74.0,0,0,0,0,
71.66666666666667,0,0,0,0,
89.0,0,0,0,0,
60.16666666666666,0,0,0,0,
89.2,0,0,0,0,
85.0,0,0,0,0,
89.0,0,0,0,0,
79.16666666666667,0,0,0,0,
14.0,0,0,0,0,
4.0,0,0,0,0,
2.2,0,0,0,0,
2.0,0,0,0,0,
3.0,0,0,0,0,
2.0,0,0,0,0,
7.0,0,0,0,0,
8.0,0,0,0,0,
22.724137931034484,0,0,0,0,
11.0,0,0,0,0,
44.5,0,0,0,0,
10.923076923076923,0,0,0,0,
7.571428571428571,0,0,0,0,
2.0,0,0,0,0,
9.875,0,0,0,0,
7.0,0,0,0,0,
87.0,0,0,0,0,
11.0,0,0,0,0,
8.0,0,0,0,0,
90.0,0,0,0,0,
10.0,0,0,0,0,
9.5,0,0,0,0,
60.0,0,0,0,0,
10.0,0,0,0,0,
8.666666666666668,0,0,0,0,
8.0,0,0,0,0,
36.0,0,0,0,0,
3.333333333333333,0,0,0,0,
6.0,0,0,0,0,
3.0,0,0,0,0,
22.0,0,0,0,0,
21.0,0,0,0,0,
9.0,0,0,0,0,
4.25,0,0,0,0,
15.0,0,0,0,0,
12.0,0,0,0,0,
37.0,0,0,0,0,
10.25,0,0,0,0,
11.0,0,0,0,0,
37.0,0,0,0,0,
70.0,0,0,0,0,
9.818181818181818,0,0,0,0,
93.0,0,0,0,0,
7.6,0,0,0,0,
10.0,0,0,0,0,
20.0,0,0,0,0,
7.0,0,0,0,0,
12.0,0,0,0,0,
22.0,0,0,0,0,
9.0,0,0,0,0,
36.0,0,0,0,0,
76.06451612903226,0,0,0,0,
6.75,0,0,0,0,
2.666666666666667,0,0,0,0,
1.0,0,0,0,0,
60.0,0,0,0,0,
4.5,0,0,0,0,
4.0,0,0,0,0,
9.0,0,0,0,0,
1.0,0,0,0,0,
10.0,0,0,0,0,
1.0,0,0,0,0,
2.0,0,0,0,0,
2.0,0,0,0,0,
2.0,0,0,0,0,
2.0,0,0,0,0,
2.0,0,0,0,0,
8.428571428571429,0,0,0,0,
2.0,0,0,0,0,
2.0,0,0,0,0,
2.0,0,0,0,0,
26.6,0,0,0,0,
6.0,0,0,0,0,
2.0,0,0,0,0,
3.0,0,0,0,0,
2.0,0,0,0,0,
1.0,0,0,0,0,
1.0,0,0,0,0,
10.0,0,0,0,0,
2.0,0,0,0,0,
11.0,0,0,0,0,
22.0,0,0,0,0,
3.0,0,0,0,0,
2.0,0,0,0,0,
1.0,0,0,0,0,
2.0,0,0,0,0,
21.0,0,0,0,0,
3.0,0,0,0,0,
3.0,0,0,0,0,
31.8,0,0,0,0,
13.0,0,0,0,0,
40.0,0,0,0,0,
62.333333333333336,0,0,0,0,
5.5,0,0,0,0,
7.333333333333333,0,0,0,0,
2.4,0,0,0,0,
5.5,0,0,0,0,
40.25,0,0,0,0,
22.0,0,0,0,0,
30.428571428571427,0,0,0,0,
59.75,0,0,0,0,
2.0,0,0,0,0,
67.0,0,0,0,0,
8.5,0,0,0,0,
1.0,0,0,0,0,
9.5,0,0,0,0,
10.0,0,0,0,0,
10.0,0,0,0,0,
37.0,0,0,0,0,
47.5,0,0,0,0,
8.75,0,0,0,0,
87.3157894736842,0,0,0,0,
2.0,0,0,0,0,
6.0,0,0,0,0,
2.0,0,0,0,0,
7.0,0,0,0,0,
89.5,0,0,0,0,
1.0,0,0,0,0,
12.0,0,0,0,0,
4.0,0,0,0,0,
6.0,0,0,0,0,
63.0,0,0,0,0,
37.0,0,0,0,0,
1.0,0,0,0,0,
52.0,0,0,0,0,
69.0,0,0,0,0,
33.333333333333336,0,0,0,0,
1.0,0,0,0,0,
1.0,0,0,0,0,
72.75,0,0,0,0,
44.0,0,0,0,0,
46.0,0,0,0,0,
6.615384615384615,0,0,0,0,
1.0,0,0,0,0,
1.0,0,0,0,0,
1.0,0,0,0,0,
36.66666666666666,0,0,0,0,
94.75,0,0,0,0,
4.5,0,0,0,0,
5.0,0,0,0,0,
3.5,0,0,0,0,
6.0,0,0,0,0,
17.0,0,0,0,0,
8.0,0,0,0,0,
94.0,0,0,0,0,
5.666666666666667,0,0,0,0,
9.0,0,0,0,0,
1.7,0,0,0,0,
4.0,0,0,0,0,
1.0,0,0,0,0,
1.0,0,0,0,0,
65.66666666666667,0,0,0,0,
76.0,0,0,0,0,
2.25,0,0,0,0,
2.5,0,0,0,0,
11.0,0,0,0,0,
1.0,0,0,0,0,
6.0,0,0,0,0,
2.333333333333333,0,0,0,0,
1.0,0,0,0,0,
8.0,0,0,0,0,
,0,0,0,0,
10.024741622298778,0,0,0,0,
11.633245382585752,0,0,0,0,
33.41843541540327,0,0,0,0,
27.599362756667453,0,0,0,0,
13.009312320916903,0,0,0,0,
15.460843373493976,0,0,0,0,
24.545045045045047,0,0,0,0,
7.835164835164835,0,0,0,0,
17.798882681564248,0,0,0,0,
21.26793557833089,0,0,0,0,
11.76958525345622,0,0,0,0,
12.14,0,0,0,0,
24.59090909090909,0,0,0,0,
11.880281690140846,0,0,0,0,
12.627705627705629,0,0,0,0,
14.697986577181208,0,0,0,0,
14.977777777777778,0,0,0,0,
5.369565217391305,0,0,0,0,
15.193798449612403,0,0,0,0,
12.507462686567164,0,0,0,0,
12.206521739130435,0,0,0,0,
15.115819209039548,0,0,0,0,
13.076233183856502,0,0,0,0,
7.911764705882353,0,0,0,0,
17.410377358490567,0,0,0,0,
25.55733333333333,0,0,0,0,
15.672727272727272,0,0,0,0,
11.634146341463415,0,0,0,0,
6.929577464788732,0,0,0,0,
9.6,0,0,0,0,
7.333333333333333,0,0,0,0,
9.213333333333331,0,0,0,0,
14.818181818181818,0,0,0,0,
15.69022869022869,0,0,0,0,
12.0,0,0,0,0,
14.706666666666669,0,0,0,0,
15.830065359477125,0,0,0,0,
11.807692307692308,0,0,0,0,
35.916666666666664,0,0,0,0,
15.340425531914894,0,0,0,0,
13.571428571428571,0,0,0,0,
5.0,0,0,0,0,
15.72972972972973,0,0,0,0,
8.0,0,0,0,0,
11.71186440677966,0,0,0,0,
30.39221556886228,0,0,0,0,
5.976190476190476,0,0,0,0,
17.88095238095238,0,0,0,0,
14.357142857142858,0,0,0,0,
17.133333333333333,0,0,0,0,
9.318181818181818,0,0,0,0,
20.13821138211382,0,0,0,0,
20.375,0,0,0,0,
8.894736842105264,0,0,0,0,
5.833333333333333,0,0,0,0,
4.4,0,0,0,0,
7.634146341463414,0,0,0,0,
8.0,0,0,0,0,
15.0,0,0,0,0,
14.6,0,0,0,0,
7.0,0,0,0,0,
25.142857142857142,0,0,0,0,
12.708333333333334,0,0,0,0,
5.666666666666667,0,0,0,0,
8.970588235294118,0,0,0,0,
9.166666666666666,0,0,0,0,
42.0,0,0,0,0,
1.0,0,0,0,0,
11.303448275862069,0,0,0,0,
11.5625,0,0,0,0,
5.428571428571429,0,0,0,0,
3.4285714285714284,0,0,0,0,
4.666666666666666,0,0,0,0,
11.0,0,0,0,0,
1.0,0,0,0,0,
10.038461538461538,0,0,0,0,
24.25,0,0,0,0,
1.0,0,0,0,0,
31.716666666666665,0,0,0,0,
10.483870967741936,0,0,0,0,
19.823529411764707,0,0,0,0,
17.653846153846153,0,0,0,0,
25.466666666666665,0,0,0,0,
7.682926829268292,0,0,0,0,
11.0,0,0,0,0,
25.0,0,0,0,0,
7.647058823529412,0,0,0,0,
1.0,0,0,0,0,
16.0,0,0,0,0,
1.0,0,0,0,0,
17.666666666666668,0,0,0,0,
20.875,0,0,0,0,
6.447368421052632,0,0,0,0,
2.0,0,0,0,0,
10.866666666666667,0,0,0,0,
24.244444444444444,0,0,0,0,
11.538461538461538,0,0,0,0,
9.9375,0,0,0,0,
11.80952380952381,0,0,0,0,
11.558823529411764,0,0,0,0,
19.75,0,0,0,0,
10.0,0,0,0,0,
16.083333333333336,0,0,0,0,
4.5,0,0,0,0,
7.086956521739131,0,0,0,0,
2.0,0,0,0,0,
6.25,0,0,0,0,
7.527272727272727,0,0,0,0,
28.933333333333334,0,0,0,0,
3.0,0,0,0,0,
12.578947368421051,0,0,0,0,
3.75,0,0,0,0,
1.5,0,0,0,0,
3.2,0,0,0,0,
4.5,0,0,0,0,
4.428571428571429,0,0,0,0,
12.133333333333333,0,0,0,0,
7.0,0,0,0,0,
1.0,0,0,0,0,
11.6,0,0,0,0,
3.6666666666666665,0,0,0,0,
10.333333333333334,0,0,0,0,
1.0,0,0,0,0,
12.295454545454543,0,0,0,0,
14.133333333333333,0,0,0,0,
16.04,0,0,0,0,
8.357142857142858,0,0,0,0,
10.5,0,0,0,0,
17.764705882352942,0,0,0,0,
8.625,0,0,0,0,
13.346153846153848,0,0,0,0,
15.014492753623188,0,0,0,0,
4.25,0,0,0,0,
5.0,0,0,0,0,
9.20754716981132,0,0,0,0,
11.5,0,0,0,0,
7.1,0,0,0,0,
10.25373134328358,0,0,0,0,
5.6923076923076925,0,0,0,0,
3.0,0,0,0,0,
6.833333333333333,0,0,0,0,
1.0,0,0,0,0,
3.5,0,0,0,0,
14.75,0,0,0,0,
11.911111111111111,0,0,0,0,
1.0,0,0,0,0,
7.129032258064516,0,0,0,0,
15.443298969072163,0,0,0,0,
1.0,0,0,0,0,
5.777777777777778,0,0,0,0,
6.8,0,0,0,0,
2.0,0,0,0,0,
15.607476635514018,0,0,0,0,
1.3333333333333333,0,0,0,0,
7.461538461538462,0,0,0,0,
47.0,0,0,0,0,
7.450704225352113,0,0,0,0,
1.4285714285714286,0,0,0,0,
4.125,0,0,0,0,
10.846153846153848,0,0,0,0,
7.538461538461538,0,0,0,0,
13.79591836734694,0,0,0,0,
21.183760683760685,0,0,0,0,
8.4,0,0,0,0,
4.947368421052632,0,0,0,0,
17.05217391304348,0,0,0,0,
1.0,0,0,0,0,
6.2,0,0,0,0,
8.333333333333332,0,0,0,0,
,0,0,0,0,
19.79034330824307,0,0,0,0,
26.345989119111007,0,0,0,0,
17.56179775280899,0,0,0,0,
